Gene_ID	par_rep1	par_rep2	per_rep1	per_rep2	per_rep3
ENSG00000164729.6	0	0	0	0	0
ENSG00000266947.1	134	149	295	330	295
ENSG00000166750.5	7748	8127	16514	19385	16942
ENSG00000267364.1	0	0	0	0	1
ENSG00000267271.1	0	0	0	0	0
ENSG00000172716.12	3	0	1	4	2
ENSG00000267315.1	1	1	0	3	2
ENSG00000267711.1	0	0	0	0	0
ENSG00000267547.1	0	0	0	0	0
ENSG00000267745.1	0	0	0	1	0
ENSG00000267648.1	0	0	0	0	0
ENSG00000267102.1	0	0	0	0	0
ENSG00000172123.8	2	2	1	2	2
ENSG00000154760.9	1	0	0	0	1
ENSG00000267312.1	22	36	15	18	14
ENSG00000205045.4	0	0	0	1	0
ENSG00000267554.1	0	0	0	0	0
ENSG00000267349.1	0	0	0	0	0
ENSG00000267046.1	6	1	0	5	4
ENSG00000267369.1	0	2	0	1	0
ENSG00000267074.1	0	0	0	0	0
ENSG00000255987.1	0	0	1	1	1
ENSG00000267035.1	0	0	0	0	0
ENSG00000236320.3	1	3	0	3	1
ENSG00000267359.1	0	0	0	0	0
ENSG00000267625.1	0	0	0	0	0
ENSG00000242660.1	4	1	2	5	1
ENSG00000267321.1	684	708	833	863	716
ENSG00000207297.1	25	10	29	34	25
ENSG00000108733.5	715	766	1437	1551	1483
ENSG00000006125.12	43641	46015	45161	48962	43004
ENSG00000267592.1	10	10	11	19	26
ENSG00000267003.1	16	16	17	24	16
ENSG00000239520.1	2	0	0	1	3
ENSG00000141150.3	685	614	604	737	626
ENSG00000132139.8	22	13	8	6	2
ENSG00000129270.11	14	13	17	17	22
ENSG00000266911.1	1	0	0	0	0
ENSG00000154768.4	1	1	0	0	0
ENSG00000267578.1	0	2	0	1	0
ENSG00000172660.7	29082	28996	29210	29483	27539
ENSG00000267025.1	335	354	480	532	460
ENSG00000267347.1	10	4	18	14	10
ENSG00000172653.7	9	17	43	31	49
ENSG00000267326.1	9	1	6	4	12
ENSG00000237805.1	27	15	46	32	48
ENSG00000161570.4	12	8	24	26	36
ENSG00000223255.1	1	0	0	1	1
ENSG00000266999.1	490	538	127	140	107
ENSG00000266972.1	210	229	86	73	40
ENSG00000187456.9	364	384	109	96	81
ENSG00000161572.6	0	1	0	0	0
ENSG00000267460.1	0	0	0	0	0
ENSG00000267657.1	0	0	0	0	0
ENSG00000161573.6	0	2	0	2	1
ENSG00000213494.5	1	0	0	0	0
ENSG00000161574.11	0	0	0	0	0
ENSG00000266956.1	3	1	1	0	1
ENSG00000267596.1	2	1	3	0	1
ENSG00000267566.1	0	0	0	0	0
ENSG00000267431.1	0	0	0	0	0
ENSG00000167236.2	0	0	0	0	0
ENSG00000006074.4	1	0	0	0	0
ENSG00000224298.2	0	0	0	0	0
ENSG00000006075.11	0	0	0	0	0
ENSG00000129277.9	0	0	0	0	0
ENSG00000263488.1	0	0	0	0	0
ENSG00000267118.1	0	1	0	0	0
ENSG00000267181.1	0	0	0	0	1
ENSG00000224226.4	0	0	1	1	3
ENSG00000267488.1	1	0	3	6	4
ENSG00000256515.3	0	0	0	0	0
ENSG00000205020.7	0	0	0	0	0
ENSG00000267330.1	7	1	1	0	0
ENSG00000267086.1	0	0	0	0	0
ENSG00000234972.4	0	0	1	1	1
ENSG00000242384.3	0	0	1	2	0
ENSG00000205021.9	0	1	1	4	3
ENSG00000197262.8	0	0	0	0	0
ENSG00000161583.12	1	1	3	4	3
ENSG00000267043.1	1	1	0	0	0
ENSG00000201792.1	0	0	0	0	0
ENSG00000108278.7	9145	9239	7576	8137	7639
ENSG00000252912.1	0	0	0	0	0
ENSG00000141140.12	27979	28277	12368	13869	13017
ENSG00000184886.3	8629	8641	4845	4977	4268
ENSG00000005955.8	22291	22936	22660	23530	21664
ENSG00000236002.3	79	91	107	135	97
ENSG00000108272.9	2486	2373	1525	1739	1719
ENSG00000129282.8	1809	1818	1278	1549	1413
ENSG00000267067.1	23	27	36	28	38
ENSG00000267499.1	0	3	3	0	2
ENSG00000267785.1	0	2	3	2	3
ENSG00000255509.2	17	23	16	29	22
ENSG00000132130.7	160	133	84	115	69
ENSG00000272191.1	4	1	2	2	1
ENSG00000108270.6	13552	13163	10999	10521	10789
ENSG00000267306.1	8	3	2	2	0
ENSG00000267798.1	37	30	17	18	9
ENSG00000266141.1	2	2	2	0	1
ENSG00000267479.1	5	3	5	3	2
ENSG00000266895.1	26	42	21	27	14
ENSG00000132142.15	87630	92545	44669	45203	35966
ENSG00000239581.1	29	36	18	10	9
ENSG00000254982.1	56	45	25	26	31
ENSG00000242429.1	11	17	8	4	11
ENSG00000167230.6	46	59	137	128	107
ENSG00000266942.1	40	48	110	95	96
ENSG00000108264.12	10707	11427	13323	14526	13968
ENSG00000267613.1	16	23	45	39	22
ENSG00000267562.1	38	39	77	77	63
ENSG00000161326.8	12917	12213	14885	16063	15394
ENSG00000006114.11	43570	45316	45287	49115	48223
ENSG00000141141.10	24599	25256	25592	27138	25262
ENSG00000267542.1	0	0	0	0	0
ENSG00000267668.1	6	10	12	14	10
ENSG00000267380.1	1	2	0	3	0
ENSG00000108753.8	9	22	51	66	52
ENSG00000259549.1	1	0	1	5	0
ENSG00000237184.1	0	0	0	0	0
ENSG00000267671.1	1	3	2	3	2
ENSG00000201283.1	0	0	0	0	0
ENSG00000185128.11	563	561	1260	1362	1464
ENSG00000270399.1	0	0	0	0	0
ENSG00000197681.8	1	0	0	0	0
ENSG00000174093.6	9444	9996	20017	24075	20109
ENSG00000207212.1	1	0	3	2	2
ENSG00000174100.5	62443	62724	58293	61040	58296
ENSG00000188888.7	579	548	774	781	708
ENSG00000174111.8	6095	6577	6418	7846	6868
ENSG00000266103.1	0	0	0	0	1
ENSG00000225485.3	437	383	216	271	252
ENSG00000260833.2	0	0	1	0	1
ENSG00000017373.11	51521	49555	23475	28653	26436
ENSG00000265130.1	68	54	27	29	31
ENSG00000265081.1	0	0	0	1	0
ENSG00000179294.5	12914	11951	5127	5479	5341
ENSG00000265930.1	3	3	4	2	6
ENSG00000261005.1	3687	3585	3765	4281	4017
ENSG00000266040.1	108	105	253	270	265
ENSG00000108292.12	107668	108604	190855	225944	220587
ENSG00000263975.1	38	27	60	80	57
ENSG00000266632.1	6	4	9	13	15
ENSG00000269094.1	0	0	0	0	0
ENSG00000230055.2	38633	36197	23480	24764	22227
ENSG00000200115.1	44	33	37	31	49
ENSG00000056661.9	46918	43903	30547	33578	35259
ENSG00000227450.2	941	888	890	934	878
ENSG00000108294.4	132948	130728	79943	81555	77732
ENSG00000252278.1	10	10	8	5	2
ENSG00000141720.7	114937	118667	122131	129375	127843
ENSG00000108296.7	28806	29284	31855	35168	33406
ENSG00000263791.1	2	3	0	0	0
ENSG00000214556.4	16	18	11	12	10
ENSG00000125691.8	356926	357257	469559	503846	458479
ENSG00000252699.1	0	0	0	0	0
ENSG00000199293.1	0	0	0	0	0
ENSG00000244086.1	17	7	3	7	13
ENSG00000002834.13	657377	645720	480248	496938	461812
ENSG00000263466.1	110	129	113	97	88
ENSG00000265784.1	0	0	0	0	0
ENSG00000263874.1	7719	6882	14490	16451	16789
ENSG00000204952.2	2	2	2	2	4
ENSG00000265428.1	0	0	0	0	1
ENSG00000266588.1	11	3	5	4	2
ENSG00000266013.1	0	0	1	1	1
ENSG00000214553.5	109	111	334	412	334
ENSG00000266048.1	0	0	0	0	0
ENSG00000263818.1	377	374	463	603	555
ENSG00000161381.9	682	667	910	1084	1026
ENSG00000222494.1	0	0	0	0	0
ENSG00000141748.8	14	20	42	39	34
ENSG00000266101.1	1	0	1	1	3
ENSG00000067191.11	1656	1630	6427	7552	7839
ENSG00000108298.5	828733	814606	777842	831349	781894
ENSG00000141750.6	12490	11857	7069	7381	6791
ENSG00000265460.2	35	33	29	47	55
ENSG00000266753.2	7233	6716	15589	16336	16905
ENSG00000108306.7	11776	12344	25404	29288	26529
ENSG00000265904.1	5	2	12	13	7
ENSG00000266469.1	27932	29576	28706	30606	29000
ENSG00000125686.7	154296	172983	170305	188646	154024
ENSG00000167258.9	148591	157556	137291	152750	118465
ENSG00000223091.1	4	1	3	2	3
ENSG00000222777.1	2	0	3	5	4
ENSG00000171532.4	40	34	58	61	62
ENSG00000214546.3	187	147	89	113	106
ENSG00000131771.9	5784	5738	406	461	500
ENSG00000131748.11	111201	106283	88511	98859	97291
ENSG00000173991.5	2127	2236	4551	5511	7294
ENSG00000141744.3	195	176	41	50	50
ENSG00000161395.8	70175	66486	93867	105806	101800
ENSG00000141736.9	597847	554715	508015	550631	513632
ENSG00000265178.1	156	131	171	186	254
ENSG00000141741.7	36486	35195	24054	24562	23345
ENSG00000141738.9	56385	50906	95429	124342	115503
ENSG00000264198.1	16236	17463	18443	19963	18121
ENSG00000161405.12	2934	3467	3660	4441	3161
ENSG00000264663.1	8	5	2	4	2
ENSG00000226117.1	3	1	2	0	0
ENSG00000186075.8	11	19	5	10	10
ENSG00000073605.14	20446	20044	43561	46062	49109
ENSG00000172057.5	104333	99533	97912	107677	96025
ENSG00000264968.1	24	49	61	64	58
ENSG00000204913.5	10	12	19	29	20
ENSG00000167914.6	24	20	24	27	26
ENSG00000108344.10	319399	309662	255185	264662	244002
ENSG00000265799.1	10	16	13	20	12
ENSG00000108342.8	36	23	21	13	33
ENSG00000008838.13	105206	101985	108695	123104	114623
ENSG00000238793.1	102	126	187	222	205
ENSG00000126351.8	13668	13774	22884	26553	25722
ENSG00000126368.5	374	360	492	549	487
ENSG00000188895.7	11825	11922	12219	13479	13704
ENSG00000108349.10	18025	18247	15909	16816	15726
ENSG00000221555.1	1	1	0	1	1
ENSG00000108352.7	3586	3495	3790	4037	4250
ENSG00000171475.9	8001	8609	7856	8383	7894
ENSG00000200735.1	0	1	0	0	1
ENSG00000094804.5	8722	9124	902	869	726
ENSG00000270145.1	220	239	25	31	21
ENSG00000131759.13	9675	8764	9554	10341	9230
ENSG00000265666.1	37	33	11	20	11
ENSG00000266208.1	758	763	988	1217	1109
ENSG00000183153.5	30	20	35	25	27
ENSG00000264655.1	22	30	20	37	25
ENSG00000252618.1	0	0	2	2	0
ENSG00000131747.10	33554	39077	3981	4155	3737
ENSG00000222881.1	17	14	5	3	1
ENSG00000240125.1	13	17	11	22	9
ENSG00000141753.5	54329	54887	51167	58000	53358
ENSG00000131746.8	463	429	189	266	265
ENSG00000266088.1	7	11	23	22	35
ENSG00000126353.3	153	171	58	61	46
ENSG00000073584.14	6802	6763	9299	9909	8843
ENSG00000264058.1	401	425	487	543	492
ENSG00000213424.4	2	3	4	5	1
ENSG00000271876.1	0	1	0	0	0
ENSG00000224244.1	7	3	27	42	27
ENSG00000167916.4	37	32	19	41	32
ENSG00000229028.2	13	11	1	2	2
ENSG00000204897.6	2	2	0	1	3
ENSG00000186393.5	0	0	0	0	0
ENSG00000171446.6	0	1	2	2	0
ENSG00000173908.8	1	1	1	1	3
ENSG00000264488.1	0	0	0	0	0
ENSG00000186395.6	3621	3448	2294	2270	2044
ENSG00000167920.4	590	638	837	808	886
ENSG00000265359.1	0	0	0	0	0
ENSG00000187242.4	0	1	4	0	2
ENSG00000171431.3	6	10	0	1	0
ENSG00000234477.1	1	5	2	1	1
ENSG00000108244.12	56	62	9	27	26
ENSG00000196859.3	2	0	2	2	0
ENSG00000204889.6	0	1	1	3	2
ENSG00000212899.1	0	0	0	0	0
ENSG00000212900.1	0	1	0	0	0
ENSG00000226776.1	0	0	0	0	0
ENSG00000212901.2	4	0	2	3	4
ENSG00000221852.4	0	0	0	0	0
ENSG00000204887.4	0	0	0	0	0
ENSG00000221880.2	0	1	0	0	0
ENSG00000188581.8	0	0	0	0	0
ENSG00000212725.3	1	0	0	0	0
ENSG00000214518.3	0	0	0	0	0
ENSG00000212724.2	0	0	0	0	0
ENSG00000213417.2	0	0	0	0	0
ENSG00000237230.1	0	0	0	0	0
ENSG00000240871.3	0	0	0	0	0
ENSG00000204880.6	0	0	0	0	0
ENSG00000241241.1	0	0	0	0	0
ENSG00000212722.6	0	0	0	0	0
ENSG00000212721.2	0	0	0	0	0
ENSG00000213416.3	0	0	0	0	0
ENSG00000198090.3	0	0	0	0	0
ENSG00000198271.3	0	0	0	0	0
ENSG00000171396.10	0	0	0	0	0
ENSG00000196156.3	0	0	0	0	0
ENSG00000244537.2	0	0	0	0	0
ENSG00000198443.5	0	0	0	0	0
ENSG00000251439.1	0	0	0	0	0
ENSG00000240542.2	0	0	0	0	0
ENSG00000248807.1	0	0	0	0	0
ENSG00000239886.2	0	0	0	0	0
ENSG00000204873.3	0	0	0	0	0
ENSG00000187272.4	0	0	0	0	0
ENSG00000241595.1	0	0	0	0	0
ENSG00000198083.7	0	0	0	0	0
ENSG00000212659.1	0	0	0	0	0
ENSG00000229351.1	0	0	0	0	0
ENSG00000180386.7	0	0	0	0	0
ENSG00000237183.1	0	0	0	0	0
ENSG00000212658.1	0	1	0	0	0
ENSG00000212657.1	1	0	0	0	0
ENSG00000186860.3	1	1	0	1	0
ENSG00000233014.1	1	0	4	0	1
ENSG00000108516.5	0	0	0	0	0
ENSG00000006059.3	9	5	0	1	1
ENSG00000131738.5	0	0	0	0	0
ENSG00000131737.5	0	0	0	0	0
ENSG00000094796.4	0	0	0	2	1
ENSG00000234859.1	5	5	1	1	2
ENSG00000225438.1	4	3	1	0	0
ENSG00000108417.3	17	19	4	6	3
ENSG00000171360.3	3	0	0	1	0
ENSG00000236473.1	0	0	0	0	0
ENSG00000108759.3	29	45	56	87	47
ENSG00000223125.1	0	0	0	0	0
ENSG00000197079.4	0	0	1	3	1
ENSG00000126337.9	0	1	1	0	1
ENSG00000171401.10	22	21	185	241	219
ENSG00000229732.1	0	0	0	0	0
ENSG00000171346.9	8202	7721	7074	8062	7522
ENSG00000171345.9	191547	176196	128749	142783	134262
ENSG00000226629.1	5	11	3	5	3
ENSG00000171403.5	8	11	8	2	4
ENSG00000186847.5	2	0	1	2	0
ENSG00000186832.4	59	68	152	157	127
ENSG00000128422.11	1	0	1	2	5
ENSG00000173801.12	58257	54741	100166	112445	99994
ENSG00000214514.3	1	0	5	3	0
ENSG00000173812.6	40738	38655	26124	26962	26985
ENSG00000184502.3	2	1	0	0	2
ENSG00000173805.11	113	131	199	205	193
ENSG00000201920.1	0	0	0	1	0
ENSG00000239542.2	7	3	7	4	3
ENSG00000141696.8	1196	1034	755	795	734
ENSG00000141756.14	18	14	11	12	14
ENSG00000141698.12	4753	4549	3479	3654	3403
ENSG00000161594.6	1	4	11	8	9
ENSG00000263830.1	0	0	0	0	0
ENSG00000259623.1	1993	1950	1809	1840	2034
ENSG00000178502.5	645	722	724	816	726
ENSG00000131473.12	45888	46482	18641	19183	17491
ENSG00000204815.4	13	12	41	45	42
ENSG00000173786.12	5556	5253	4131	4379	4200
ENSG00000168259.10	8598	8917	6168	6199	6114
ENSG00000168256.13	3799	3849	3366	3535	3646
ENSG00000187595.10	174	164	317	313	344
ENSG00000270010.1	42	57	96	119	116
ENSG00000267221.1	113	103	202	262	230
ENSG00000108771.8	1156	1157	1658	1823	1704
ENSG00000108773.6	5488	5110	5958	6548	6106
ENSG00000267261.1	0	0	0	0	0
ENSG00000197723.3	10	15	14	12	15
ENSG00000108774.10	8924	8318	6980	7106	6438
ENSG00000267658.1	5	2	6	12	15
ENSG00000089558.4	3	5	6	10	3
ENSG00000161610.1	0	0	1	0	0
ENSG00000167925.11	854	843	996	1232	1099
ENSG00000173757.5	3751	3822	5639	5768	5985
ENSG00000267758.1	4	1	7	3	3
ENSG00000236194.2	7	4	8	14	4
ENSG00000126561.12	1	0	2	1	5
ENSG00000168610.10	12289	12280	14037	15821	13860
ENSG00000221020.1	0	0	0	0	0
ENSG00000177469.12	2	1	5	7	7
ENSG00000238704.1	0	0	0	0	0
ENSG00000033627.10	4951	4968	6820	7075	6828
ENSG00000264314.1	0	0	4	5	6
ENSG00000267222.1	7	4	5	13	2
ENSG00000267632.1	70	82	166	195	199
ENSG00000265611.1	14	7	17	13	14
ENSG00000256929.1	0	0	0	0	0
ENSG00000267185.1	33	34	41	42	46
ENSG00000108784.5	3970	3745	2830	3688	3221
ENSG00000266929.1	0	0	0	0	0
ENSG00000108785.7	151	115	282	369	347
ENSG00000108786.6	430	420	794	990	877
ENSG00000266962.1	184	203	189	260	225
ENSG00000068120.10	5610	5199	3544	4049	3807
ENSG00000108788.7	4986	5220	2975	3252	3380
ENSG00000131470.10	922	986	272	272	271
ENSG00000141699.6	6760	6686	12378	13092	12753
ENSG00000131462.3	6112	5810	1848	1905	1876
ENSG00000267189.1	0	0	0	0	0
ENSG00000267132.1	1	1	1	1	1
ENSG00000037042.8	1547	1435	1533	1749	1706
ENSG00000068137.10	5549	5215	5701	6976	7176
ENSG00000184451.5	29	20	31	18	21
ENSG00000267042.1	0	0	1	0	1
ENSG00000108797.7	213	177	217	194	187
ENSG00000267765.1	2	1	5	4	3
ENSG00000108799.8	2761	2955	6944	7643	7407
ENSG00000239671.1	2	3	1	4	1
ENSG00000214578.4	4	3	3	2	3
ENSG00000197291.4	1	8	7	6	5
ENSG00000131477.6	0	1	3	1	3
ENSG00000131475.2	5542	5663	4459	4717	4286
ENSG00000126562.12	136	205	245	216	238
ENSG00000183978.7	4953	4846	2794	3045	2880
ENSG00000176563.5	519	530	445	519	486
ENSG00000126581.8	7341	7425	7569	8242	7844
ENSG00000131467.6	19793	20024	15449	15576	14320
ENSG00000131480.4	291	309	236	291	277
ENSG00000131471.2	254	243	170	221	199
ENSG00000260105.2	8	12	6	2	3
ENSG00000213373.3	6	2	1	1	2
ENSG00000252039.1	0	0	0	0	0
ENSG00000131482.5	2	0	0	0	0
ENSG00000200510.1	0	0	0	0	0
ENSG00000212149.1	0	0	0	0	0
ENSG00000108825.13	0	0	0	0	0
ENSG00000266967.2	371	391	413	439	435
ENSG00000267060.1	36	32	35	35	29
ENSG00000267230.1	1	3	3	1	2
ENSG00000198863.3	5359	5694	4646	4930	4715
ENSG00000200127.1	16	16	15	10	19
ENSG00000131469.8	30565	30050	30048	31390	29369
ENSG00000068079.3	959	925	1075	1114	1033
ENSG00000108828.11	3245	3067	3609	3960	3605
ENSG00000108830.7	4	0	3	5	2
ENSG00000267267.1	0	0	0	0	0
ENSG00000012048.15	4500	4987	989	950	940
ENSG00000240828.1	8	14	7	5	6
ENSG00000198496.6	288	273	604	724	607
ENSG00000267681.1	25	42	80	55	53
ENSG00000267002.1	119	148	391	443	381
ENSG00000267595.1	2	6	36	37	36
ENSG00000267340.1	25	15	42	41	55
ENSG00000188554.9	17745	18078	26738	28231	26874
ENSG00000184988.4	10	14	32	32	31
ENSG00000236383.3	29	36	26	25	50
ENSG00000188825.9	289	283	605	710	665
ENSG00000252882.1	0	0	0	0	0
ENSG00000175906.4	348	271	262	438	360
ENSG00000251763.1	0	0	0	0	0
ENSG00000267151.2	5	4	6	7	6
ENSG00000252279.1	1	0	0	2	1
ENSG00000252729.1	0	0	0	0	0
ENSG00000237888.1	4	4	5	5	6
ENSG00000067596.6	6959	6974	8526	9602	8041
ENSG00000175832.8	2727	2649	70	108	113
ENSG00000267747.1	1	2	7	11	4
ENSG00000005102.8	0	0	1	2	0
ENSG00000267440.1	1	0	3	1	2
ENSG00000267253.1	2	1	3	4	4
ENSG00000215964.1	0	0	0	0	0
ENSG00000167941.2	0	1	2	0	1
ENSG00000108861.4	7585	7645	8730	9970	9059
ENSG00000231256.3	3	2	6	2	1
ENSG00000267604.1	0	0	0	0	1
ENSG00000161647.14	1993	1983	1577	1689	1652
ENSG00000161649.8	3	0	0	0	1
ENSG00000108852.10	75	72	25	21	31
ENSG00000267166.1	0	0	1	1	2
ENSG00000267496.2	0	0	0	0	1
ENSG00000267420.1	0	1	1	0	0
ENSG00000261514.1	0	0	0	0	0
ENSG00000108849.3	0	0	0	0	0
ENSG00000131096.6	6	10	6	5	2
ENSG00000161653.6	101	100	93	141	126
ENSG00000091947.5	2694	2653	2287	2612	2723
ENSG00000221044.1	12	7	12	10	19
ENSG00000161654.5	648	669	450	470	378
ENSG00000141349.4	6534	6436	4135	4458	3985
ENSG00000108840.11	1938	1704	6980	7863	7483
ENSG00000267638.1	3	2	1	1	6
ENSG00000212446.1	0	0	0	0	0
ENSG00000125319.10	886	945	210	245	231
ENSG00000161664.2	265	203	372	360	381
ENSG00000267080.1	908	871	1168	1323	1376
ENSG00000168591.11	2375	2376	4642	5006	5112
ENSG00000087152.11	5516	5429	5378	5766	5803
ENSG00000267394.1	29	25	35	32	37
ENSG00000108312.10	16688	16894	14759	15782	15185
ENSG00000260793.2	173	152	151	177	112
ENSG00000267691.1	11	10	13	14	10
ENSG00000004939.9	8	9	25	21	31
ENSG00000214921.2	0	0	0	0	0
ENSG00000268413.1	1	0	0	1	1
ENSG00000239702.2	0	1	0	0	1
ENSG00000267750.1	593	536	1472	1590	1363
ENSG00000221496.1	0	0	0	0	0
ENSG00000252628.1	0	0	1	0	1
ENSG00000108309.8	108	94	166	204	185
ENSG00000013306.11	20483	19403	13999	15159	13893
ENSG00000267211.1	0	0	0	0	0
ENSG00000030582.12	17653	15662	34696	38228	37043
ENSG00000161682.10	888	844	636	680	715
ENSG00000267634.1	0	0	0	0	0
ENSG00000005961.13	54	56	19	19	12
ENSG00000186566.7	6907	7249	8584	9872	8780
ENSG00000240589.2	2	0	1	4	4
ENSG00000180340.5	258	268	1040	1227	1208
ENSG00000271222.1	0	0	0	0	0
ENSG00000267384.2	0	1	0	0	0
ENSG00000266979.1	0	0	1	3	1
ENSG00000180336.13	118	133	191	232	216
ENSG00000180329.9	3937	4014	3221	3374	3183
ENSG00000267160.1	6	16	32	44	45
ENSG00000161692.13	2357	2596	1060	1176	1268
ENSG00000264251.1	0	0	0	0	0
ENSG00000240305.1	14	5	4	6	3
ENSG00000073670.9	145	160	182	228	182
ENSG00000267505.1	3	0	2	1	1
ENSG00000267405.1	0	0	0	0	0
ENSG00000182963.5	199	207	83	62	76
ENSG00000131097.2	16	18	25	33	21
ENSG00000108883.8	15325	15499	11831	12550	11340
ENSG00000264540.1	2	4	0	9	0
ENSG00000167131.12	0	0	0	0	0
ENSG00000214447.3	0	0	0	0	0
ENSG00000224911.1	0	0	0	0	0
ENSG00000131095.7	9	10	16	18	19
ENSG00000186185.9	2897	3142	271	305	298
ENSG00000267334.1	0	2	0	1	1
ENSG00000131094.3	50	37	15	19	20
ENSG00000267788.1	0	1	0	1	1
ENSG00000172992.7	1381	1364	1998	2162	2195
ENSG00000136448.7	14080	14524	14179	14365	13940
ENSG00000200888.1	0	0	2	0	1
ENSG00000161714.7	2441	2314	7489	8801	7419
ENSG00000181513.10	539	510	913	1070	1166
ENSG00000186834.2	15114	14039	10535	10970	12114
ENSG00000224505.2	10	11	41	49	30
ENSG00000168517.6	313	282	337	380	372
ENSG00000267288.1	164	166	223	242	292
ENSG00000267121.1	9	10	9	6	8
ENSG00000184922.9	250	270	310	393	320
ENSG00000233175.2	59	48	94	103	123
ENSG00000233483.2	39	41	47	57	31
ENSG00000267278.1	231	247	230	276	264
ENSG00000184361.8	15	20	28	45	19
ENSG00000006062.9	857	802	1024	1328	1247
ENSG00000199953.1	1	0	0	0	0
ENSG00000267446.1	4	1	3	4	0
ENSG00000159314.7	4776	4599	3818	4208	4246
ENSG00000267344.1	71	65	92	108	100
ENSG00000264038.1	0	0	0	0	0
ENSG00000225190.4	1957	1822	3006	3248	3494
ENSG00000236234.1	7	2	15	10	10
ENSG00000264225.1	1	0	0	2	0
ENSG00000214425.2	1090	1090	1676	1995	1652
ENSG00000131484.3	6	7	4	12	3
ENSG00000265821.1	0	0	0	0	0
ENSG00000266918.1	3	0	1	1	1
ENSG00000267198.1	0	2	2	2	3
ENSG00000267246.1	3	4	4	3	4
ENSG00000266504.1	0	0	0	0	0
ENSG00000264070.1	91	80	94	103	97
ENSG00000263503.1	0	1	0	0	0
ENSG00000204652.5	0	1	2	0	0
ENSG00000204650.9	1131	1255	1711	1981	1963
ENSG00000120088.10	2	6	3	3	6
ENSG00000263715.2	0	0	0	0	0
ENSG00000265547.1	0	0	0	0	0
ENSG00000265964.1	1	0	0	0	0
ENSG00000264589.1	0	4	12	10	9
ENSG00000185294.5	0	0	0	1	0
ENSG00000186868.11	1681	1619	5401	6098	5782
ENSG00000262881.1	2	5	0	3	1
ENSG00000256762.1	0	0	3	2	1
ENSG00000120071.8	5586	5320	8152	8864	7799
ENSG00000262372.1	33	37	41	55	41
ENSG00000252698.1	1	0	1	1	0
ENSG00000214401.4	83	61	132	140	114
ENSG00000238723.1	0	0	0	1	1
ENSG00000262500.1	0	2	1	1	0
ENSG00000262539.1	1	2	3	2	1
ENSG00000261575.2	23	21	56	55	30
ENSG00000228696.4	10	6	3	10	10
ENSG00000176681.10	3	6	5	6	3
ENSG00000265411.1	0	0	0	0	0
ENSG00000260075.1	2	0	0	1	1
ENSG00000266497.1	0	0	0	0	0
ENSG00000238083.3	83	90	110	129	108
ENSG00000185829.11	17	15	18	29	16
ENSG00000265315.1	0	0	0	0	0
ENSG00000232300.1	0	1	1	2	0
ENSG00000073969.14	10881	11246	7240	6977	6772
ENSG00000213326.4	38	53	43	39	40
ENSG00000108379.5	64	69	71	79	89
ENSG00000158955.6	0	0	2	0	0
ENSG00000262031.1	0	0	0	0	0
ENSG00000261886.1	1	7	9	19	17
ENSG00000210709.1	0	0	1	6	1
ENSG00000108433.11	1589	1657	1371	1451	1308
ENSG00000262633.1	0	0	0	0	0
ENSG00000264999.1	1	1	2	1	1
ENSG00000179673.3	3	2	5	5	7
ENSG00000263142.1	163	215	392	437	375
ENSG00000262879.1	225	277	336	447	390
ENSG00000263650.1	0	1	2	1	0
ENSG00000004897.7	8325	9210	5687	6149	5568
ENSG00000221016.1	0	0	0	0	0
ENSG00000239291.1	13	4	5	8	14
ENSG00000262265.1	3	2	6	4	0
ENSG00000261872.1	2	2	1	3	5
ENSG00000198336.5	0	1	2	0	2
ENSG00000252088.1	0	0	0	0	0
ENSG00000259207.3	3	1	11	11	8
ENSG00000259753.1	0	0	0	0	0
ENSG00000238419.1	0	0	0	0	0
ENSG00000263293.1	0	0	3	6	1
ENSG00000178852.11	154	171	456	526	529
ENSG00000253347.1	22	21	48	64	81
ENSG00000228782.3	156	147	263	280	231
ENSG00000141279.11	11324	11441	15046	16375	15242
ENSG00000206734.1	0	1	0	0	0
ENSG00000263766.1	26	20	20	24	31
ENSG00000108424.5	36064	38405	22117	23285	22022
ENSG00000264558.1	0	0	0	0	0
ENSG00000198933.5	963	953	859	954	884
ENSG00000073861.2	0	0	0	1	1
ENSG00000006025.7	2041	1897	3702	4211	4051
ENSG00000159111.8	3807	3665	3704	4174	4142
ENSG00000141294.5	72	56	66	52	69
ENSG00000141295.9	1047	1085	1335	1402	1398
ENSG00000189120.3	641	733	289	348	282
ENSG00000264243.1	0	0	2	2	1
ENSG00000266821.1	5	3	13	9	11
ENSG00000264920.1	94	71	113	142	103
ENSG00000167182.11	2804	2678	2761	3305	2742
ENSG00000234494.3	180	180	248	292	214
ENSG00000266601.1	22	21	13	15	21
ENSG00000108439.5	3015	3094	1953	2039	1840
ENSG00000263798.1	0	0	0	0	0
ENSG00000264019.1	0	0	0	0	0
ENSG00000167183.2	6422	6551	5004	4751	4361
ENSG00000108465.10	8209	7946	12086	13314	14049
ENSG00000264701.1	0	0	0	0	0
ENSG00000005243.5	27	15	8	13	9
ENSG00000207947.1	0	0	0	0	0
ENSG00000263412.1	69	76	196	163	149
ENSG00000082641.11	17542	17634	20235	21645	19834
ENSG00000266341.1	0	0	0	0	0
ENSG00000108468.10	10511	10574	6165	6403	6055
ENSG00000206954.1	3	2	0	0	3
ENSG00000002919.10	2127	2202	1541	1504	1457
ENSG00000141293.11	1	1	1	7	7
